Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-14 13:40:08.999996	62.999216463204206	50.221323346389774	37.434851289854656	6.8680120912823535	60628.56954861106
2024-11-14 13:40:09.999990	63.10907889199325	50.159792440202025	37.45461656530811	6.778678611647445	60628.569560185075
2024-11-14 13:40:10.999985	63.21815152098355	50.09851255732901	37.47423960464894	6.689805404854938	60628.569571759086
2024-11-14 13:40:12.000020	63.32644979103789	50.03747904323659	37.49372301101864	6.601383599018462	60628.56958333356
2024-11-14 13:40:13.000014	63.43397587895811	49.97669461780403	37.51306701264433	6.513415063365606	60628.569594907574
2024-11-14 13:40:14.000009	63.54074485068904	49.916154652404074	37.53227415696423	6.425891066125691	60628.569606481586
2024-11-14 13:40:15.000004	63.64676720241923	49.85585699559274	37.55134617632423	6.338806518589188	60628.5696180556
2024-11-14 13:40:15.999998	63.752053235913465	49.79579951053087	37.57028477735555	6.252156406559772	60628.56962962961
2024-11-14 13:40:16.999993	63.85661306724146	49.735980080968794	37.58909163575634	6.165935790901649	60628.56964120362
2024-11-14 13:40:17.999987	63.96045662867799	49.67639660829811	37.60776839978387	6.080139805276742	60628.56965277763
2024-11-14 13:40:18.999982	64.06359367056278	49.617047008643766	37.626316693658275	5.994763653878415	60628.56966435164
2024-11-14 13:40:20.000017	64.16603787786269	49.55792684561841	37.64473885028182	5.909799202325669	60628.56967592612
2024-11-14 13:40:21.000011	64.26779041159226	49.4990388290484	37.66303495807155	5.825248630813891	60628.56968750013
2024-11-14 13:40:22.000006	64.36886464221885	49.44037854571631	37.68120730670812	5.741103924142811	60628.56969907414
2024-11-14 13:40:23.000000	64.46926964113645	49.381943984386865	37.69925741622963	5.657360560619756	60628.56971064815
2024-11-14 13:40:23.999995	64.56901432169306	49.32373315524384	37.71718677868605	5.574014085184607	60628.569722222164
2024-11-14 13:40:24.999990	64.66810743315439	49.265744077497295	37.73499687064861	5.491060104192005	60628.569733796176
2024-11-14 13:40:25.999984	64.76655757653853	49.20797479550442	37.75268913794984	5.408494289599684	60628.56974537019
2024-11-14 13:40:27.000019	64.8643771217398	49.15042105601106	37.77026571224105	5.3263090752886235	60628.569756944664
2024-11-14 13:40:28.000014	64.96156649742748	49.09308556495877	37.78772658397911	5.2445068675099735	60628.569768518675
2024-11-14 13:40:29.000008	65.05813780974484	49.03596409894464	37.80507384140245	5.163080206811136	60628.56978009269
2024-11-14 13:40:30.000003	65.15409907398836	48.97905477006417	37.82230884335566	5.082025006169553	60628.5697916667
2024-11-14 13:40:30.999997	65.24945816267144	48.922355702174414	37.839432932888734	5.001337234570556	60628.56980324071
2024-11-14 15:12:46.999984	230.39416378209256	42.75664919610776	-44.99496730599315	5.007806342118456	60628.63387731463
2024-11-14 15:12:48.000019	230.26686230818717	42.958857200806335	-44.7704106146531	5.01947347711645	60628.633888889104
2024-11-14 15:12:49.000013	230.13829098013443	43.16101419686408	-44.545616202333655	5.030853756156693	60628.633900463115
2024-11-14 15:12:50.000008	230.00843154843363	43.36311967195908	-44.320580815546705	5.041946609099142	60628.63391203713
2024-11-14 15:12:51.000002	229.87727072591346	43.56516488851027	-44.09531027831094	5.052751010414292	60628.63392361114
2024-11-14 15:12:51.999997	229.74479507895987	43.767141039602805	-43.86981044371616	5.063265962682146	60628.63393518515
2024-11-14 15:12:52.999991	229.61099103832208	43.969039230197765	-43.64408721053188	5.07349048928401	60628.63394675916
2024-11-14 15:12:53.999986	229.4758448911068	44.17085048942583	-43.41814651107874	5.08342363955064	60628.63395833317
2024-11-14 15:12:54.999981	229.33934278453964	44.37256576371404	-43.19199431685632	5.09306448630273	60628.63396990718
2024-11-14 15:12:56.000015	229.20146514831762	44.57418402992719	-42.96562752293503	5.1024124977778404	60628.63398148166
2024-11-14 15:12:57.000010	229.06220893961424	44.77567985038895	-42.73907038713047	5.111466044032079	60628.63399305567
2024-11-14 15:12:58.000005	228.92155435539402	44.977052051386536	-42.51231987746413	5.120224657289529	60628.63400462968
2024-11-14 15:12:58.999999	228.77948697505525	45.17829125642778	-42.28538210708659	5.1286875096571505	60628.634016203694
2024-11-14 15:12:59.999994	228.63599222771015	45.379388020283564	-42.0582632113846	5.136853803192306	60628.634027777705
2024-11-14 15:13:00.999988	228.49105540560612	45.58033280816912	-41.830969366658245	5.144722762113645	60628.63403935172
2024-11-14 15:13:01.999983	228.3446616506953	45.781116016220366	-41.60350677010405	5.152293640742055	60628.63405092573
2024-11-14 15:13:03.000018	228.19678998597584	45.98173602364627	-41.37587249231619	5.15956600436725	60628.634062500205
2024-11-14 15:13:04.000012	228.04743716638282	46.18216692182064	-41.14809110854319	5.166538573888724	60628.634074074216
2024-11-14 15:13:05.000007	227.89658198596484	46.38240694133958	-40.92015974995885	5.173210981013027	60628.63408564823
2024-11-14 15:13:06.000001	227.74420901270815	46.5824461625324	-40.69208472620409	5.179582587110708	60628.63409722224
2024-11-14 15:13:06.999996	227.59030267420098	46.78227458346663	-40.46387237610919	5.185652779478992	60628.63410879625
2024-11-14 15:13:07.999991	227.43484724976432	46.98188213196761	-40.23552905542073	5.191420975778891	60628.63412037026
